"eval_class","replicate","training_source","preproc","n_train","best_ncomp_caret","cor_caret","rmse_caret","bias_caret","slope_caret","best_lambda_lasso","n_nonzero_lasso","cor_lasso","rmse_lasso","bias_lasso","slope_lasso","cor_local","rmse_local","bias_local","slope_local"
"Common",11,"Both","d2",2268,30,0.60023052750485,54.6755582455917,-0.321069703923829,0.951103640080833,0.00196841944728661,139,0.582182010441297,55.5964683326367,-0.703780469497583,0.941851874214422,0.638993452878193,52.6079264005155,1.49006432775597,0.953004791460492
"Common",11,"Both","snvd1",2268,30,0.604758092179235,54.4667354453658,0.382635848007583,0.939551373275065,0.00196841944728661,136,0.567216317996894,56.3350651359485,-0.614143060610911,0.92979691398708,0.609739548866865,55.2308301513862,3.21462156878986,0.79962737145041
"Common",11,"Both","snvd2",2268,30,0.599574368438885,54.8430252329376,-1.15813674308868,0.906434546351384,0.00196841944728661,136,0.579142483455657,55.8370981103495,-0.553742417370049,0.906725439272982,0.660549491840953,51.2848259621518,0.19715345400801,0.994650277974559
"Common",11,"Both","msc",2268,29,0.594477250908468,55.2933778211684,1.82475567931913,0.869587660841356,0.00196841944728661,139,0.583429310031091,55.5276253617358,-1.27656327702188,0.952060222923449,0.672601160382481,50.8724207442766,3.67109979103961,0.912403385092228
"Common",12,"Matching","raw",1451,20,0.71026974216863,54.5317371700073,3.31722590973309,1.01349801459473,0.00581709132937436,54,0.672397438552575,59.3547960605257,4.31517389434413,1.41081085627448,0.848947364680837,41.1108361772746,3.54566515259266,0.958789823815077
"Common",12,"Matching","snv",1451,25,0.713394303006926,54.2872168523156,3.35928108361795,1.00891468468189,0.00196841944728661,145,0.720674636225105,53.8152604481353,2.76814425161307,1.07537336052864,0.806450783765963,45.8727833842452,0.351012979135025,0.943239659816302
"Common",12,"Matching","d1",1451,30,0.74956088816299,51.3502517856174,2.17220234015439,1.06591529128361,0.00168612883828688,136,0.743108088185887,52.131683473798,2.99729865703463,1.10895117312187,0.837060827892215,42.7214991446946,2.98328179855871,1.08703958344687
"Common",12,"Matching","d2",1451,30,0.663409203815919,57.9715062572276,0.33613430355579,0.932918429198516,0.00365616014408519,114,0.688746372546543,56.0579146997849,0.412285068359696,0.99294108724284,0.753019195831445,50.9011274046223,0.506227192702778,0.973839882949333
"Common",12,"Matching","snvd1",1451,30,0.728838213599185,53.1403725488097,2.68950054748995,1.07176339968179,0.00229797096904696,135,0.740028119412103,52.3935393056866,2.73049272935911,1.11245794306765,0.804472071161869,45.9758373470802,1.68763153283372,1.0218182287399
"Common",12,"Matching","snvd2",1451,30,0.663984199035152,57.9580510970343,2.52091597726888,0.940992082708246,0.00268269579527972,135,0.687438324935408,56.2251411459715,2.62183769669058,0.977809230242569,0.744275170799916,51.6499430046628,0.918322722402546,0.989327469512916
"Common",12,"Matching","msc",1451,21,0.686639306588476,56.2632905399072,2.23498717308478,0.980958681154376,0.00196841944728661,137,0.714675341961321,54.2514300123455,2.54360164946872,1.06719355222296,0.837851037530654,42.2571397594188,0.201482077930974,0.969459239061632
"Common",12,"Opposing","raw",817,18,0.369388138955435,78.1662560795799,19.7627183434161,0.547508103650251,0.00123719163453216,37,0.281812301355676,81.8543011723972,28.8613572383815,0.533169953998789,0.201105656360344,79.8697385999399,14.7477290767286,0.429804558683561
"Common",12,"Opposing","snv",817,18,0.439641358827175,73.354839950107,14.131742189763,0.642179866155846,0.00313183100524384,93,0.428461130531809,71.9521362851818,8.51010539444801,0.688723511966384,0.158541758787934,83.6450172112095,20.3357066675452,0.308454391275521
"Common",12,"Opposing","d1",817,23,0.470064000428634,71.3609580224346,8.9169014447475,0.658320117411452,0.00313183100524384,129,0.436006286837336,72.7816046493537,12.1118090841106,0.657290902836716,0.331181946540423,78.6657137341409,24.6964270278962,0.615390502299123
"Common",12,"Opposing","d2",817,29,0.467147923691096,71.753685403988,15.5505723856041,0.702760175976467,0.0147254042762412,109,0.434626256904939,74.0710785166995,18.1129870727041,0.656286326873886,0.195421433408176,84.3980470601308,25.4711134141569,0.359509320809233
"Common",12,"Opposing","snvd1",817,28,0.402823146999708,74.2495713068957,11.7037601209837,0.618806000330665,0.00313183100524384,111,0.449389417980373,72.265643914118,12.2940664302244,0.667155455073222,0.396210489824312,74.5864310998522,21.2547623267542,0.783253979409667
"Common",12,"Opposing","snvd2",817,27,0.438921131052004,73.3268343039223,16.9495482589867,0.67654009181227,0.0319302030769103,84,0.401710479729754,75.5732068988984,18.2399935750256,0.619041157155323,0.0966677615576323,87.0183776172228,22.6165349679745,0.181333172085212
"Common",12,"Opposing","msc",817,18,0.442893816760233,74.0656263952108,15.7934163820678,0.622576780168205,0.00365616014408519,127,0.438895061387676,72.8131356287609,15.4575851271189,0.688188327188717,0.204660294861646,83.3685540508918,24.4050971459555,0.387202819576885
"Common",12,"Both","raw",2268,30,0.644140259534765,59.2430078416947,1.96820044534536,0.945422864380094,0.000907785399193755,124,0.661254912775849,60.0830261542657,3.44518170357189,1.42702334675179,0.820442713714379,44.4674003428199,-1.09077331554323,0.930964193736084
"Common",12,"Both","snv",2268,30,0.654323790788316,58.5708128999297,3.35124633528657,0.983050193915267,0.00196841944728661,145,0.678539767195459,57.0810220846005,2.20225710689277,1.11171315406035,0.824518038608233,44.2459747689582,-0.541819911267668,0.906285215752431
"Common",12,"Both","d1",2268,30,0.690472118501755,56.1078926717666,2.18361140801363,1.07928397185129,0.00196841944728661,108,0.666344989737462,57.9696416697838,1.48838320973798,1.12893393649013,0.814974258476306,44.8616696504239,-0.374123134695598,0.965945340736586
"Common",12,"Both","d2",2268,30,0.615795376016287,60.9665065698613,1.13718280441532,0.957170611823768,0.00196841944728661,139,0.640046585513545,59.4210763438619,1.08657691264698,1.01672848471805,0.74161557051819,52.0731070088036,-1.29923289717235,0.927971368272718
"Common",12,"Both","snvd1",2268,30,0.662241676587021,58.0788262437749,2.31817418050462,1.07107397823948,0.00196841944728661,139,0.674626494961551,57.3351756403502,2.13797162468575,1.10717944351995,0.821117876431666,44.1820137379373,-0.76778898020149,1.03275280566975
"Common",12,"Both","snvd2",2268,30,0.614440097490529,61.0077890335596,0.840374095842988,0.990815114842412,0.00196841944728661,139,0.631628280754789,59.9592480115298,1.4311691479576,0.995603195779541,0.798873325652034,46.7210864814542,4.46949980935128,1.00382894629096
"Common",12,"Both","msc",2268,30,0.644656474465436,59.1755775949489,2.5574891087546,0.975318839428244,0.00196841944728661,120,0.670122274161724,57.7005088414542,1.95251960511398,1.1227163444601,0.841306124467814,42.0128923983323,3.050086060013,0.955909822018663
"Common",13,"Matching","raw",1451,21,0.726274563853424,57.4478258066912,0.191870449478374,0.907411919001759,0.00313183100524384,55,0.622636283295242,65.8816508696091,2.83665357840408,1.24680477236729,0.861696123857225,42.1966143099647,-0.248609541423723,0.976929365197924
"Common",13,"Matching","snv",1451,25,0.711636022138238,58.8961773705123,-0.37817588910021,0.883330127184889,0.00196841944728661,140,0.731492756354588,56.7004777945825,-0.574688404606735,0.965102506717222,0.852479420357475,43.4425894833925,0.407467834914344,0.991340782689586
"Common",13,"Matching","d1",1451,30,0.718062279033487,58.0977703975104,-1.23800564936471,0.916398756457158,0.00168612883828688,135,0.727475359605713,57.0210672884653,0.432430317070459,0.984004908279403,0.827715163011848,46.7016187846885,0.514003231473503,0.963465319930428
"Common",13,"Matching","d2",1451,30,0.71739700145847,57.978824058988,2.41679908154578,0.964130251077148,0.00581709132937436,125,0.725813666818365,57.1916929962176,1.94617566954609,0.993016044336787,0.805139233585468,49.3380930397854,1.70367269955987,1.02596619928079
"Common",13,"Matching","snvd1",1451,30,0.719468057887985,57.9688240487211,-0.202976113182282,0.91593561786168,0.00196841944728661,132,0.729571004110294,56.8615835952907,-0.81550089768628,0.970455687264365,0.832510082815506,46.2165852648805,-2.93865187200418,0.959966800022349
"Common",13,"Matching","snvd2",1451,30,0.710399122064273,58.677942086814,1.1800842115162,0.926477415695221,0.00679098502995571,124,0.712911405719794,58.404118044261,1.51961656578473,0.941286068571972,0.829661156808569,46.8116835849656,5.81915910850307,0.966349592003681
"Common",13,"Matching","msc",1451,24,0.708895327940207,59.1846415751092,-0.309643525774295,0.877016817899307,0.00196841944728661,138,0.725509030285024,57.290456017795,-0.73783830862286,0.94635462284342,0.837153247837029,45.4505597184346,0.498396218072226,1.00162252407362
"Common",13,"Opposing","raw",817,18,0.378577847730538,81.0958452917434,10.6237786519689,0.573067080089435,0.00105976624867607,37,0.113619959356658,90.7660352695213,23.9393173667302,0.244548254127967,-0.0112974118904078,91.6300900930683,13.0677470438052,-0.0264994032272325
"Common",13,"Opposing","snv",817,19,0.462943985531274,76.6684739113879,4.15425180104257,0.648037593177854,0.00268269579527972,93,0.43467781013641,76.1069233255307,1.36173303010209,0.723298953578632,0.111703759333209,89.2331302642011,12.6511858984813,0.228265180855344
"Common",13,"Opposing","d1",817,28,0.394802282352811,80.65906049993,4.7003677112253,0.561567862022967,0.00426827213116382,121,0.401335869700448,78.4831221412357,1.81851511660099,0.635970368651158,0.261615775066056,84.6092509050482,15.847364898471,0.499047802348949
"Common",13,"Opposing","d2",817,30,0.449995174866449,77.2890392837831,6.2795025137919,0.643731062929165,0.0079279273894506,117,0.425715125789692,78.9381726423287,9.29068284192799,0.614560609910428,0.214363172105082,87.7515754877857,21.5399589082256,0.411354178147214
"Common",13,"Opposing","snvd1",817,30,0.432185915517724,79.5604290825654,4.72047220206755,0.576981603381001,0.00313183100524384,111,0.440006077919116,76.7959004990597,1.00985554141052,0.668305311990847,0.0360443063325695,92.651938219327,12.8650557586353,0.0712540275344167
"Common",13,"Opposing","snvd2",817,30,0.445809383314299,76.8649185269816,8.31782827361077,0.678813305400712,0.0234286842373223,92,0.41406353713094,79.6417767191375,10.7860522074524,0.604618589214434,0.295394701383669,83.7303587325617,18.3576005522676,0.559894386825712
"Common",13,"Opposing","msc",817,18,0.438039889326732,78.4956021923817,6.51652550250558,0.610362603491276,0.00268269579527972,130,0.443694592224327,76.9642592231208,7.36800982363796,0.671800462473986,0.151583811090912,90.1418013215497,19.3953891488332,0.284432974956844
"Common",13,"Both","raw",2268,24,0.69061503915196,60.300483376193,1.28676635813152,0.922310939013255,0.000907785399193755,128,0.626423990918001,66.4603167815642,2.70460415012049,1.39200774321178,0.859242703287296,42.5500773614092,-1.84603092451288,1.00795949134477
"Common",13,"Both","snv",2268,28,0.702524365543839,59.1827808091271,1.23478382089666,0.964956119962947,0.00196841944728661,149,0.715699087798225,58.1745893742179,-2.01033663533537,1.06363269229071,0.840894294551072,45.2412104850923,4.95565862060816,1.00343012703938
"Common",13,"Both","d1",2268,30,0.68130287427437,60.9775538148102,-1.10256760475357,0.930794648761041,0.00196841944728661,91,0.683796799475423,60.6505931849245,-0.608311194549011,1.02741018962088,0.838980901371614,45.3110652668564,2.08699504897487,1.03100326161657
"Common",13,"Both","d2",2268,30,0.690815352147411,60.1560217911105,3.02095711785876,1.01117085971964,0.00196841944728661,140,0.694713581694148,59.843947240523,3.03415407104382,1.00703004724598,0.788006551226523,51.1749475751765,0.330643762908833,1.02118350011347
"Common",13,"Both","snvd1",2268,30,0.697939638781827,59.5220516936443,-0.578043766664992,0.978465439592409,0.00196841944728661,123,0.702359802667117,59.2214290391444,-2.50143764411498,1.02919986479716,0.847415311008561,44.1199857258515,0.632331623191097,1.00250783496495
"Common",13,"Both","snvd2",2268,30,0.672404380188834,61.5448062535967,1.9187286666783,0.977958059385837,0.00196841944728661,137,0.697995254051803,59.5585353015818,2.58621261802791,0.993255251097472,0.846893388865635,44.5236657354767,4.98442895013836,1.03370633822544
"Common",13,"Both","msc",2268,27,0.688918225021664,60.4165184123109,1.95315710558979,0.929152124856628,0.00196841944728661,146,0.700443703253519,59.3649060685046,-1.07011380423953,1.04511036857284,0.822442052846392,47.3482532828781,-1.91160138286564,0.971043518391556
"Common",14,"Matching","raw",1451,22,0.541354857382093,62.4937924032154,-7.47590264416246,0.814107009546533,0.00581709132937436,49,0.465160007185414,65.2208952016166,-7.50863830213271,1.15367521721439,0.750620088166692,49.1696252369894,0.195388607956932,1.21018349995769
"Common",14,"Matching","snv",1451,25,0.533314909429601,62.9652417495041,-7.28027048631585,0.797765182924476,0.00229797096904696,146,0.532277290908804,62.4457779265723,-6.9502121453335,0.874533465662707,0.717049308704224,51.8075014034635,1.59645792486112,1.2240494025148
"Common",14,"Matching","d1",1451,30,0.543694697548342,61.781061752396,-6.18168854810004,0.889976361305581,0.00168612883828688,134,0.536400993574287,62.0508196507507,-6.6749624416364,0.928288287217748,0.745609797997949,49.8873570139471,-0.783266365355901,1.25344750325162
"Common",14,"Matching","d2",1451,30,0.525297248225529,63.3523603267896,-8.48118602025594,0.808836668920091,0.00229797096904696,140,0.528138395671611,63.2194020228846,-9.0525608154982,0.820389583978404,0.64102535104152,56.2296941381934,-1.34305081018154,1.10564763945604
"Common",14,"Matching","snvd1",1451,30,0.560495455554227,61.0016920807462,-5.72420938068969,0.87736315000493,0.00196841944728661,123,0.553843245972306,61.2500109194261,-6.30608870656901,0.90855701764424,0.6692057757595,54.6975666380222,2.84214680814799,1.14992622237992
"Common",14,"Matching","snvd2",1451,30,0.527141341949907,63.4689771811143,-9.63727019811634,0.805513003515593,0.00313183100524384,139,0.547219106904439,62.1999254543379,-9.12212478385762,0.847718922229219,0.702153033408329,52.2026239335821,-0.106376156318847,1.1026327344873
"Common",14,"Matching","msc",1451,24,0.537877900714833,62.7760133197248,-7.41632720869536,0.798922194378144,0.00679098502995571,122,0.536921907767477,62.1551625362216,-7.28779457607795,0.906013832477235,0.701396983707537,52.7805558932579,-0.852091682035207,1.20690909704504
"Common",14,"Opposing","raw",817,20,0.533197705137457,67.0893428413362,-15.4727949611347,0.648113004372145,0.00144432146472728,37,0.216679214253954,75.0245645541397,9.49327385277109,0.424868909307307,0.545949210726484,62.1436679416694,-10.8469847073542,1.04272509886995
"Common",14,"Opposing","snv",817,19,0.532455898722891,66.3601506370157,-12.259217065448,0.651001403552341,0.00268269579527972,93,0.513923428530463,65.8933191510341,-13.2702104815542,0.706315220707655,0.37802226344674,70.3926264917501,-3.53435625408338,0.587960398144761
"Common",14,"Opposing","d1",817,30,0.533567540250141,64.3259351097438,-2.94240661758719,0.686516708258025,0.0108047182231813,81,0.483817384019262,66.6750164579371,-7.18506474638466,0.66685899483595,0.325772331456341,73.2137247742957,0.909681990267711,0.493714370071841
"Common",14,"Opposing","d2",817,30,0.525107834862368,68.0515302298948,-10.9106749482558,0.600321886629051,0.0147254042762412,109,0.511280998298617,67.1118692540921,-5.1275729875798,0.616137123135944,0.445633676224989,67.4512908665339,4.01139666538856,0.66783238473042
"Common",14,"Opposing","snvd1",817,30,0.507130028347231,67.3327303301222,-9.16092016003116,0.625747061669269,0.00313183100524384,111,0.521390496038517,65.051205442483,-7.79230735045768,0.691017755914778,0.349564544116234,72.3815431739063,2.94734259171852,0.520788525852837
"Common",14,"Opposing","snvd2",817,26,0.51940268089288,66.8478543389846,-8.27698784941146,0.627238647264076,0.0171907220185857,106,0.516346331012539,66.7011015893627,-7.37648487340545,0.631118093157204,0.32438614548595,72.7901980966889,-1.74486337988759,0.508024781488227
"Common",14,"Opposing","msc",817,18,0.523932277903172,66.356085018404,-9.97534773190551,0.64673697118137,0.00581709132937436,119,0.519176426223081,65.3067440089405,-9.36512154146033,0.692324587273511,0.377388449144362,71.7717081674384,-3.68925011683623,0.536531981426721
"Common",14,"Both","raw",2268,26,0.599750962136804,60.2343935712967,-10.6206662995718,0.812255517043239,0.000907785399193755,139,0.483753590631899,64.8617506164524,-8.84114036321759,1.23769321365809,0.737172451307884,49.7431073351284,-1.22841997339854,1.13164801488336
"Common",14,"Both","snv",2268,28,0.592164725494017,60.53531931078,-10.5159905860117,0.817787908484937,0.00196841944728661,144,0.578030176787092,60.6446548616502,-10.5633832908395,0.911286338543978,0.71703383720219,51.2953774883085,4.00622607501516,1.10652546291234
"Common",14,"Both","d1",2268,30,0.606400710573083,58.8047944325547,-9.11190908703416,0.952951003867343,0.00196841944728661,104,0.603618127581172,59.1803293974165,-10.3954582982244,1.05937051266508,0.682277211037559,53.9067111293995,0.732776299981779,1.17751572929314
"Common",14,"Both","d2",2268,29,0.56656780047274,62.0970188482985,-12.4266893101879,0.820064145107642,0.00196841944728661,140,0.573961209863912,61.530072710974,-12.0633445696826,0.837477340486478,0.675544323009468,53.8432761294635,-0.568420253987326,1.02111610469581
"Common",14,"Both","snvd1",2268,30,0.602708295849734,59.1493670379028,-9.23502329433453,0.909084049453847,0.00196841944728661,139,0.610140390536699,58.6470538789111,-9.63826923443144,0.982475322807643,0.719603106880181,51.0604860652831,-1.17815355707738,1.12830648413057
"Common",14,"Both","snvd2",2268,30,0.56239952203327,63.0495774964688,-15.0663187804219,0.801099441346832,0.00196841944728661,139,0.585167806151379,61.3495533601345,-13.5407210834136,0.831119705890395,0.691809283718619,52.8515166564042,-0.698772944854943,1.07877787233436
"Common",14,"Both","msc",2268,29,0.583266675228972,61.3569957959172,-11.1668235581535,0.793315089400384,0.00196841944728661,147,0.604380615003028,59.4755849837516,-12.0962974755796,0.940515244770895,0.646112083485617,55.7519816740517,-1.78995594737896,0.999170386686882
"Common",15,"Matching","raw",1451,20,0.620080696965928,52.1026718159489,-3.30928158166443,0.895509357337898,0.00679098502995571,53,0.540820925773086,55.6850094718405,-2.70170180934627,1.10651594346382,0.653439777822369,50.2331405394891,0.704254253713948,0.892498485242265
"Common",15,"Matching","snv",1451,25,0.614931132700032,52.4655096845892,-0.75243400582762,0.860306136725011,0.00196841944728661,142,0.609750145845444,52.509689316536,-1.91140226477965,0.906225792169529,0.567324532617818,55.8376672510712,-1.39479199501805,0.74624003856651
"Common",15,"Matching","d1",1451,30,0.632557076043625,51.3844819958333,-3.27282474367899,0.910618933590528,0.00168612883828688,133,0.607681747251037,52.5443678104498,-3.6099781746099,0.980492803286287,0.571580110503655,54.9413921468344,-1.3239733717896,0.804414601681338
"Common",15,"Matching","d2",1451,30,0.579262954085427,54.2017877573305,-1.07170258365783,0.854289706888075,0.00365616014408519,138,0.584488490564324,53.830952614434,-1.64197733945921,0.880522647420489,0.52292709458667,57.7442492120206,-0.756722688351119,0.726266739880812
"Common",15,"Matching","snvd1",1451,30,0.646310039077149,50.5795402452237,-2.36502606059679,0.913188000149465,0.00229797096904696,100,0.61625322588251,52.0676760609132,-3.0332466422724,0.986805841878432,0.60340749231129,53.1833895386353,-0.124136789625761,0.838689454077789
"Common",15,"Matching","snvd2",1451,30,0.59583131066925,53.4889508095733,-1.21997766192405,0.847310148241739,0.00581709132937436,129,0.593073289465378,53.4394414172781,-1.574650112461,0.877877498553016,0.637229988494684,51.0224512868926,-1.73276398809602,0.920285088292158
"Common",15,"Matching","msc",1451,24,0.617394195342466,52.2973048828197,-0.900706676447601,0.867427964808,0.00365616014408519,126,0.60774264076018,52.6024931105773,-2.45095628467834,0.91440835886594,0.598806124165086,53.7318057020568,-0.944965019977787,0.804415035051102
"Common",15,"Opposing","raw",817,18,0.265242446952603,75.1561901074558,10.8667669862087,0.31264961225369,0.00123719163453216,37,0.110447420561025,79.0515784693727,19.9242054724692,0.156240151054267,0.264934828126338,65.9464331703056,5.49070236569763,0.516081414005597
"Common",15,"Opposing","snv",817,19,0.265650080357899,74.4179549191857,4.93486798296648,0.314129866737349,0.0049828635146473,93,0.270730671657506,71.2147877355033,1.38297828999133,0.357275464757103,0.201384261467402,70.4534427955198,10.6053632684401,0.338907436864839
"Common",15,"Opposing","d1",817,23,0.239968181386238,74.5233500143494,-1.09137716043832,0.293907935837971,0.00581709132937436,105,0.255631201321176,73.6225730316974,3.29679724695078,0.315615964674437,0.256952131192297,72.1399766343769,16.7616102062901,0.367058640283167
"Common",15,"Opposing","d2",817,28,0.298143895288853,73.24706540022,5.22196434008895,0.347147938301573,0.00313183100524384,129,0.312011881658962,71.6961247020241,5.73643042405667,0.375210535413806,0.312056859821402,69.8239859258656,10.6738368580071,0.416876678611118
"Common",15,"Opposing","snvd1",817,29,0.301106023688014,73.2672218959317,2.6227559740726,0.346845745522627,0.00313183100524384,111,0.281960677333475,73.3273713054551,3.76097993394021,0.335919277562583,0.192967751896953,73.5667731487729,16.7442243020904,0.293678039190373
"Common",15,"Opposing","snvd2",817,26,0.32067553877368,70.8845549852979,6.6027933221186,0.392475536701902,0.0508021804691302,69,0.264258700153975,75.7234361526761,9.02074060080064,0.303552248359862,0.217389929178777,74.289904025328,16.576644333609,0.302505034686002
"Common",15,"Opposing","msc",817,18,0.243291555784339,76.5975156947371,7.35228497439864,0.279382363279793,0.00679098502995571,114,0.249287379512578,73.0053634001782,5.93932947989817,0.321147492413986,0.225460838726049,74.3756951887562,16.3393044647705,0.306786375342999
"Common",15,"Both","raw",2268,30,0.509616676846239,58.8223356423738,-4.67389860739454,0.697022113479125,0.000907785399193755,50,0.383413650203889,61.1725604013794,-2.06842048016566,0.842389766806503,0.603997069909812,54.0631820100374,2.50828877099681,0.765060302989989
"Common",15,"Both","snv",2268,30,0.506754503950796,58.4251211936428,-1.85075720687425,0.717785478458244,0.00196841944728661,147,0.494537660505143,58.0765813013017,-2.11655697349283,0.787066100268078,0.616891271280352,52.2290441681245,1.24182085600833,0.884596273923699
"Common",15,"Both","d1",2268,30,0.533364797279425,56.8168661724342,-2.85715679759176,0.775879096424717,0.00196841944728661,121,0.489960175976396,58.191802320373,-4.58239065873867,0.813139665327658,0.620712519408849,51.9873654263047,-1.87885388954187,0.898033712701334
"Common",15,"Both","d2",2268,29,0.509036404205355,58.018894666559,-2.83098315430276,0.745801781099564,0.00196841944728661,137,0.502518644629225,58.3070804250373,-3.40566094309579,0.742465065067534,0.586687269716318,53.9577422017918,-0.867536214932472,0.840211289263564
"Common",15,"Both","snvd1",2268,30,0.551881290851014,55.7591491271816,-2.20459076560595,0.807751526479178,0.00196841944728661,131,0.507148812563301,57.6196067358577,-4.14899870844976,0.803045270097101,0.652272687917662,50.6958092204881,0.364017788357357,0.839830513428251
"Common",15,"Both","snvd2",2268,30,0.50917032971417,57.946752402181,-3.00510279474742,0.75237100254736,0.00196841944728661,130,0.50405642183581,58.1206675812917,-2.68342052811629,0.750909910782559,0.643543337297246,51.645188761431,-3.15327472333287,0.805271188768902
"Common",15,"Both","msc",2268,30,0.508206545171498,58.5390585436136,-3.75458899362362,0.713161848589057,0.00196841944728661,123,0.494227300359289,58.0608829796686,-2.97614329976288,0.795359141554812,0.533719837945149,57.6581356672865,-2.01271011565213,0.71076769952572
"Common",16,"Matching","raw",1451,20,0.601100225105978,61.0745991035416,-7.02255625103181,0.968562474934552,0.00679098502995571,29,0.372941331019953,70.8939997630588,-8.20117625425032,1.01056216907552,0.692231951910146,54.9216147552062,-0.377447145157062,1.08380617557813
"Common",16,"Matching","snv",1451,20,0.586318709031638,62.0394232458482,-8.00575849424098,0.951670038221139,0.00196841944728661,146,0.591867051740885,61.7955529154887,-8.6889884389221,1.02447497641482,0.633653320069512,58.7918427600655,0.643136225577136,0.941338783402727
"Common",16,"Matching","d1",1451,30,0.575410546283415,62.7079071594279,-8.66305868487785,0.953414959960829,0.00168612883828688,127,0.567070805031381,63.2840873126918,-9.41259525411993,1.07367089764895,0.650005929118653,57.7035117142694,-0.106996111113303,0.963459641577737
"Common",16,"Matching","d2",1451,30,0.52556355061628,65.262852239231,-8.3070688483035,0.895946684160101,0.00679098502995571,124,0.522443133818417,65.4184761405449,-8.70722136468533,0.907967449498543,0.711906532641736,54.1287948840677,-4.12213555602532,1.18679171982892
"Common",16,"Matching","snvd1",1451,29,0.573289220268197,62.7793801438549,-8.16950146015729,0.939700657637637,0.00229797096904696,119,0.585663501441572,62.056010051562,-7.77252012292209,1.06046278957018,0.767018590871402,50.2387268359775,1.3734756833672,1.26744281378451
"Common",16,"Matching","snvd2",1451,28,0.567048018208575,63.0159977876567,-7.50363112824314,0.942065691600735,0.00679098502995571,124,0.568858533422748,62.8872457693913,-7.33144405808262,0.949860241040729,0.645685979867018,58.1927054921012,2.57612754881071,1.10406133578542
"Common",16,"Matching","msc",1451,19,0.57894061635393,62.4404002235288,-7.95416554320126,0.945859013561844,0.00196841944728661,139,0.595014754715318,61.5856728276796,-8.44465287067345,1.02218608224414,0.643525349786593,58.1154371028913,-1.02186605912844,0.972595105060008
"Common",16,"Opposing","raw",817,18,0.249871539410629,81.4585638630232,-3.47426882314789,0.351567419536788,0.00123719163453216,37,-0.0989330555434811,89.8246269642865,9.24102161661707,-0.1865956637168,0.302803521805351,73.9332292478117,-7.9868497153637,0.637512836407866
"Common",16,"Opposing","snv",817,18,0.260881179999455,81.7318316257056,-9.01137947701422,0.360721063235134,0.0049828635146473,93,0.234640432356197,80.9959521142183,-13.4038993764496,0.367652552291422,0.178867888633091,80.5664862882625,2.27096265047892,0.310300467840764
"Common",16,"Opposing","d1",817,19,0.134057106666954,84.4074715399563,-11.468363812469,0.217682124269754,0.0126136372203744,79,0.0958693269270952,86.6398659810679,-9.69130453111518,0.149778724657492,0.151893176916517,81.0193086051044,1.44628393881208,0.273756141331798
"Common",16,"Opposing","d2",817,29,0.280011113653401,80.6113083084006,-8.06775323193082,0.387847375766413,0.00365616014408519,127,0.272703776467798,79.6340119790384,-4.97956681187465,0.39733580429312,0.168475610781353,82.1900426083562,-1.91179368328408,0.273345542169474
"Common",16,"Opposing","snvd1",817,30,0.275685674265631,81.4988182918727,-10.815448690225,0.376245290450647,0.00313183100524384,111,0.202569677021632,83.502406237578,-11.053160027649,0.29676812120409,0.0882466378275489,86.6116593668113,6.45874178501556,0.138171738448389
"Common",16,"Opposing","snvd2",817,28,0.316397418547122,77.3873974867074,-7.98292196404545,0.468519387953189,0.0200687816766497,98,0.266973192001739,79.5459500085375,-4.97285150002774,0.396173700522713,0.151485998233397,81.9962677032625,1.43280856728646,0.257949925962399
"Common",16,"Opposing","msc",817,18,0.260459733901479,82.237736342819,-7.91149129774314,0.351372466312041,0.00268269579527972,130,0.234120612083575,81.1766425418274,-7.7412794621853,0.350327869285893,0.114170033332868,86.1798743691384,2.89568610584806,0.172240973098588
"Common",16,"Both","raw",2268,24,0.556243056742518,64.2788267719614,-9.85401851588119,0.848230139299721,0.00168612883828688,108,0.262980803205167,74.2259898700545,-10.1193664240886,0.746925692145342,0.724806797376323,52.4240355018952,-0.745505235205598,1.0725698912485
"Common",16,"Both","snv",2268,28,0.554467712759517,64.0339665401398,-8.8736035643417,0.88046618880418,0.00196841944728661,145,0.514550869438397,66.1570804846462,-11.178738214237,0.904380818168805,0.681168245407411,55.5825732368487,1.18374311858077,1.01720352515634
"Common",16,"Both","d1",2268,30,0.523526356586761,66.0059780824317,-11.6063431642961,0.861211376400232,0.00196841944728661,105,0.479389971629505,67.8305011122187,-12.618758907054,0.938387129094424,0.685460987090024,55.5571898122463,-5.36639531898359,1.04169756168425
"Common",16,"Both","d2",2268,29,0.497668260136437,67.4788599759512,-10.8205211913034,0.788092695698004,0.00196841944728661,140,0.499268690685138,67.1494491724349,-10.8006886233161,0.820827421815631,0.626053475093353,59.3807822436061,-4.39384421529671,1.04697300743529
"Common",16,"Both","snvd1",2268,30,0.547413494198921,64.907211926891,-12.0423056936263,0.876622622882053,0.00196841944728661,134,0.502109752835577,66.7932560767061,-11.8903658879783,0.915536523423767,0.65134624245298,57.602402563762,-0.839883407221265,1.02260572875606
"Common",16,"Both","snvd2",2268,30,0.510291610502597,66.7411323284141,-10.7119674982617,0.812623016550279,0.00196841944728661,137,0.529470878221619,65.4411798768303,-9.32873096948068,0.849736076832093,0.642740801770587,58.2938460954647,-2.4179344575313,1.07660789807569
